ID,Product Name,Category,Price,Tax
699,Product_699,Category_6,379.76,10.37
700,Product_700,Category_2,381.30,5.19
701,Product_701,Category_1,242.68,1.59
702,Product_702,Category_12,41.89,16.64
703,Product_703,Category_15,143.93,5.71
704,Product_704,Category_10,297.94,1.96
705,Product_705,Category_8,243.28,4.87
706,Product_706,Category_8,494.00,4.87
707,Product_707,Category_13,5.27,9.82
708,Product_708,Category_2,342.96,5.19
709,Product_709,Category_13,370.12,9.82
710,Product_710,Category_17,7.72,8.62
711,Product_711,Category_9,227.67,17.02
712,Product_712,Category_5,429.47,15.25
713,Product_713,Category_16,138.00,10.21
714,Product_714,Category_18,388.40,1.76
715,Product_715,Category_6,58.48,10.37
716,Product_716,Category_13,154.28,9.82
717,Product_717,Category_1,196.35,1.59
718,Product_718,Category_8,68.51,4.87
719,Product_719,Category_19,174.98,12.09
720,Product_720,Category_15,189.34,5.71
721,Product_721,Category_6,41.40,10.37
722,Product_722,Category_8,234.95,4.87
723,Product_723,Category_14,459.93,18.89
724,Product_724,Category_12,254.09,16.64
725,Product_725,Category_12,397.29,16.64
726,Product_726,Category_15,247.65,5.71
727,Product_727,Category_18,131.99,1.76
728,Product_728,Category_3,97.99,9.60
729,Product_729,Category_7,273.07,15.23
730,Product_730,Category_13,132.51,9.82
731,Product_731,Category_8,338.99,4.87
732,Product_732,Category_18,357.42,1.76
733,Product_733,Category_12,193.67,16.64
734,Product_734,Category_17,465.84,8.62
735,Product_735,Category_4,167.52,7.07
736,Product_736,Category_9,294.53,17.02
737,Product_737,Category_3,9.37,9.60
738,Product_738,Category_10,464.52,1.96
739,Product_739,Category_12,336.04,16.64
740,Product_740,Category_20,26.70,7.01
741,Product_741,Category_3,316.86,9.60
742,Product_742,Category_6,229.37,10.37
743,Product_743,Category_14,262.89,18.89
744,Product_744,Category_14,197.20,18.89
745,Product_745,Category_14,495.96,18.89
746,Product_746,Category_15,399.29,5.71
747,Product_747,Category_17,395.54,8.62
748,Product_748,Category_14,115.14,18.89
749,Product_749,Category_17,43.66,8.62
750,Product_750,Category_14,181.71,18.89
751,Product_751,Category_6,110.41,10.37
752,Product_752,Category_12,157.08,16.64
753,Product_753,Category_3,166.01,9.60
754,Product_754,Category_6,198.87,10.37
755,Product_755,Category_6,469.69,10.37
756,Product_756,Category_12,493.13,16.64
757,Product_757,Category_15,495.05,5.71
758,Product_758,Category_14,16.62,18.89
759,Product_759,Category_11,59.25,2.04
760,Product_760,Category_10,155.68,1.96
761,Product_761,Category_11,43.49,2.04
762,Product_762,Category_1,406.07,1.59
763,Product_763,Category_4,242.14,7.07
764,Product_764,Category_8,285.21,4.87
765,Product_765,Category_7,64.76,15.23
766,Product_766,Category_10,396.44,1.96
767,Product_767,Category_10,46.03,1.96
768,Product_768,Category_5,34.44,15.25
769,Product_769,Category_12,371.59,16.64
770,Product_770,Category_17,360.96,8.62
771,Product_771,Category_7,150.57,15.23
772,Product_772,Category_15,172.37,5.71
773,Product_773,Category_7,362.27,15.23
774,Product_774,Category_18,60.85,1.76
775,Product_775,Category_6,289.27,10.37
776,Product_776,Category_15,2.31,5.71
777,Product_777,Category_7,307.95,15.23
778,Product_778,Category_17,344.09,8.62
779,Product_779,Category_10,251.72,1.96
780,Product_780,Category_3,365.48,9.60
781,Product_781,Category_4,399.55,7.07
782,Product_782,Category_15,110.12,5.71
783,Product_783,Category_13,297.59,9.82
784,Product_784,Category_7,166.68,15.23
785,Product_785,Category_20,167.08,7.01
786,Product_786,Category_13,300.02,9.82
787,Product_787,Category_19,106.68,12.09
788,Product_788,Category_3,189.24,9.60
789,Product_789,Category_9,336.67,17.02
790,Product_790,Category_19,477.74,12.09
791,Product_791,Category_6,409.64,10.37
792,Product_792,Category_19,455.91,12.09
793,Product_793,Category_10,349.19,1.96
794,Product_794,Category_12,75.26,16.64
795,Product_795,Category_1,498.52,1.59
796,Product_796,Category_1,133.76,1.59
797,Product_797,Category_8,187.98,4.87
798,Product_798,Category_1,422.81,1.59
799,Product_799,Category_9,82.58,17.02
800,Product_800,Category_10,164.91,1.96
801,Product_801,Category_6,415.11,10.37
802,Product_802,Category_17,0.12,8.62
803,Product_803,Category_18,68.26,1.76
804,Product_804,Category_2,461.88,5.19
805,Product_805,Category_7,244.86,15.23
806,Product_806,Category_15,402.59,5.71
807,Product_807,Category_20,484.86,7.01
808,Product_808,Category_5,427.88,15.25
809,Product_809,Category_17,108.67,8.62
810,Product_810,Category_20,57.94,7.01
811,Product_811,Category_12,33.58,16.64
812,Product_812,Category_10,98.62,1.96
813,Product_813,Category_4,328.26,7.07
814,Product_814,Category_16,295.93,10.21
815,Product_815,Category_16,44.71,10.21
816,Product_816,Category_14,229.49,18.89
817,Product_817,Category_7,420.33,15.23
818,Product_818,Category_14,328.53,18.89
819,Product_819,Category_17,160.00,8.62
820,Product_820,Category_14,17.95,18.89
821,Product_821,Category_14,229.03,18.89
822,Product_822,Category_10,281.27,1.96
823,Product_823,Category_11,14.25,2.04
824,Product_824,Category_12,312.20,16.64
825,Product_825,Category_20,421.62,7.01
826,Product_826,Category_8,199.74,4.87
827,Product_827,Category_9,472.22,17.02
828,Product_828,Category_17,353.50,8.62
829,Product_829,Category_6,201.79,10.37
830,Product_830,Category_5,497.08,15.25
831,Product_831,Category_8,315.51,4.87
832,Product_832,Category_11,438.43,2.04
833,Product_833,Category_5,421.27,15.25
834,Product_834,Category_20,0.06,7.01
835,Product_835,Category_18,496.00,1.76
836,Product_836,Category_3,397.15,9.60
837,Product_837,Category_19,287.26,12.09
838,Product_838,Category_12,279.93,16.64
839,Product_839,Category_14,455.05,18.89
840,Product_840,Category_2,129.10,5.19
841,Product_841,Category_19,409.73,12.09
842,Product_842,Category_15,50.70,5.71
843,Product_843,Category_16,306.63,10.21
844,Product_844,Category_1,357.11,1.59
845,Product_845,Category_12,31.84,16.64
846,Product_846,Category_10,300.07,1.96
847,Product_847,Category_3,2.23,9.60
848,Product_848,Category_13,338.29,9.82
849,Product_849,Category_8,115.65,4.87
850,Product_850,Category_14,42.72,18.89
851,Product_851,Category_20,492.77,7.01
852,Product_852,Category_9,5.75,17.02
853,Product_853,Category_3,150.40,9.60
854,Product_854,Category_15,295.21,5.71
855,Product_855,Category_10,372.50,1.96
856,Product_856,Category_10,20.60,1.96
857,Product_857,Category_5,10.42,15.25
858,Product_858,Category_20,154.09,7.01
859,Product_859,Category_5,150.27,15.25
860,Product_860,Category_13,89.02,9.82
861,Product_861,Category_19,202.19,12.09
862,Product_862,Category_14,313.98,18.89
863,Product_863,Category_18,275.17,1.76
864,Product_864,Category_19,166.92,12.09
865,Product_865,Category_14,471.15,18.89
866,Product_866,Category_19,5.53,12.09
867,Product_867,Category_7,192.61,15.23
868,Product_868,Category_16,181.42,10.21
869,Product_869,Category_15,316.03,5.71
870,Product_870,Category_20,95.02,7.01
871,Product_871,Category_13,314.35,9.82
872,Product_872,Category_10,225.76,1.96
873,Product_873,Category_11,185.15,2.04
874,Product_874,Category_16,339.28,10.21
875,Product_875,Category_8,346.62,4.87
876,Product_876,Category_20,330.09,7.01
877,Product_877,Category_2,208.21,5.19
878,Product_878,Category_19,69.67,12.09
879,Product_879,Category_8,321.92,4.87
880,Product_880,Category_3,219.56,9.60
881,Product_881,Category_6,19.83,10.37
882,Product_882,Category_8,322.37,4.87
883,Product_883,Category_5,335.03,15.25
884,Product_884,Category_18,407.74,1.76
885,Product_885,Category_16,263.31,10.21
886,Product_886,Category_13,156.86,9.82
887,Product_887,Category_8,29.47,4.87
888,Product_888,Category_17,126.43,8.62
889,Product_889,Category_1,46.71,1.59
890,Product_890,Category_3,393.20,9.60
891,Product_891,Category_3,122.14,9.60
892,Product_892,Category_11,335.67,2.04
893,Product_893,Category_8,458.47,4.87
894,Product_894,Category_4,96.13,7.07
895,Product_895,Category_20,374.91,7.01
896,Product_896,Category_18,482.94,1.76
897,Product_897,Category_7,11.44,15.23
898,Product_898,Category_7,74.07,15.23
899,Product_899,Category_13,232.01,9.82
900,Product_900,Category_18,248.32,1.76
901,Product_901,Category_18,82.19,1.76
902,Product_902,Category_16,0.48,10.21
903,Product_903,Category_6,470.01,10.37
904,Product_904,Category_13,407.60,9.82
905,Product_905,Category_8,384.78,4.87
906,Product_906,Category_3,354.93,9.60
907,Product_907,Category_5,201.60,15.25
908,Product_908,Category_16,116.83,10.21
909,Product_909,Category_19,490.15,12.09
910,Product_910,Category_14,24.30,18.89
911,Product_911,Category_1,63.44,1.59
912,Product_912,Category_19,256.16,12.09
913,Product_913,Category_2,305.07,5.19
914,Product_914,Category_10,390.22,1.96
915,Product_915,Category_12,159.60,16.64
916,Product_916,Category_6,30.47,10.37
917,Product_917,Category_15,180.51,5.71
918,Product_918,Category_17,38.25,8.62
919,Product_919,Category_8,181.09,4.87
920,Product_920,Category_9,100.27,17.02
921,Product_921,Category_4,75.12,7.07
922,Product_922,Category_9,5.99,17.02
923,Product_923,Category_20,120.23,7.01
924,Product_924,Category_14,149.85,18.89
925,Product_925,Category_18,320.42,1.76
926,Product_926,Category_17,84.52,8.62
927,Product_927,Category_3,96.32,9.60
928,Product_928,Category_8,123.99,4.87
929,Product_929,Category_4,236.21,7.07
930,Product_930,Category_12,39.57,16.64
931,Product_931,Category_13,97.76,9.82
932,Product_932,Category_6,91.39,10.37
933,Product_933,Category_5,148.38,15.25
934,Product_934,Category_18,145.89,1.76
935,Product_935,Category_9,454.75,17.02
936,Product_936,Category_4,312.12,7.07
937,Product_937,Category_13,115.78,9.82
938,Product_938,Category_11,124.36,2.04
939,Product_939,Category_1,494.02,1.59
940,Product_940,Category_8,81.66,4.87
941,Product_941,Category_3,215.51,9.60
942,Product_942,Category_9,337.03,17.02
943,Product_943,Category_2,154.80,5.19
944,Product_944,Category_18,424.18,1.76
945,Product_945,Category_11,435.98,2.04
946,Product_946,Category_20,395.72,7.01
947,Product_947,Category_20,176.37,7.01
948,Product_948,Category_16,465.10,10.21
949,Product_949,Category_20,232.00,7.01
950,Product_950,Category_19,472.19,12.09
951,Product_951,Category_1,451.19,1.59
952,Product_952,Category_19,5.12,12.09
953,Product_953,Category_4,486.43,7.07
954,Product_954,Category_18,158.64,1.76
955,Product_955,Category_7,416.27,15.23
956,Product_956,Category_7,189.91,15.23
957,Product_957,Category_18,289.15,1.76
958,Product_958,Category_2,399.13,5.19
959,Product_959,Category_7,326.05,15.23
960,Product_960,Category_18,50.94,1.76
961,Product_961,Category_13,313.21,9.82
962,Product_962,Category_10,185.58,1.96
963,Product_963,Category_8,355.06,4.87
964,Product_964,Category_8,20.18,4.87
965,Product_965,Category_7,317.58,15.23
966,Product_966,Category_11,147.63,2.04
967,Product_967,Category_18,360.20,1.76
968,Product_968,Category_2,72.42,5.19
969,Product_969,Category_12,401.62,16.64
970,Product_970,Category_8,95.03,4.87
971,Product_971,Category_15,239.15,5.71
972,Product_972,Category_17,237.17,8.62
973,Product_973,Category_1,115.67,1.59
974,Product_974,Category_6,368.92,10.37
975,Product_975,Category_14,272.14,18.89
976,Product_976,Category_18,20.30,1.76
977,Product_977,Category_14,353.10,18.89
978,Product_978,Category_11,147.03,2.04
979,Product_979,Category_13,268.51,9.82
980,Product_980,Category_10,128.95,1.96
981,Product_981,Category_15,200.14,5.71
982,Product_982,Category_9,393.21,17.02
983,Product_983,Category_8,244.23,4.87
984,Product_984,Category_3,402.07,9.60
985,Product_985,Category_4,9.35,7.07
986,Product_986,Category_11,154.96,2.04
987,Product_987,Category_11,24.86,2.04
988,Product_988,Category_2,172.87,5.19
989,Product_989,Category_12,294.75,16.64
990,Product_990,Category_9,309.27,17.02
991,Product_991,Category_14,327.38,18.89
992,Product_992,Category_7,211.33,15.23
993,Product_993,Category_4,124.53,7.07
994,Product_994,Category_1,139.25,1.59
995,Product_995,Category_10,33.10,1.96
996,Product_996,Category_17,308.68,8.62
997,Product_997,Category_8,255.64,4.87
998,Product_998,Category_11,190.63,2.04
999,Product_999,Category_18,204.16,1.76
1000,Product_1000,Category_3,228.98,9.60
1001,Product_1001,Category_19,475.50,12.09
1002,Product_1002,Category_17,83.99,8.62
1003,Product_1003,Category_8,206.92,4.87
1004,Product_1004,Category_1,43.40,1.59
1005,Product_1005,Category_10,188.83,1.96
1006,Product_1006,Category_13,345.37,9.82
1007,Product_1007,Category_3,374.64,9.60
1008,Product_1008,Category_17,341.37,8.62
1009,Product_1009,Category_14,465.03,18.89
1010,Product_1010,Category_15,394.94,5.71
1011,Product_1011,Category_15,74.83,5.71
1012,Product_1012,Category_16,346.30,10.21
1013,Product_1013,Category_14,39.81,18.89
1014,Product_1014,Category_18,414.15,1.76
1015,Product_1015,Category_19,171.10,12.09
1016,Product_1016,Category_3,182.47,9.60
1017,Product_1017,Category_12,471.22,16.64
1018,Product_1018,Category_6,76.65,10.37
1019,Product_1019,Category_17,175.69,8.62
1020,Product_1020,Category_7,157.62,15.23
1021,Product_1021,Category_3,402.61,9.60
1022,Product_1022,Category_4,477.46,7.07
1023,Product_1023,Category_18,253.88,1.76
1024,Product_1024,Category_5,139.83,15.25
1025,Product_1025,Category_10,352.59,1.96
1026,Product_1026,Category_15,251.43,5.71
1027,Product_1027,Category_20,211.96,7.01
1028,Product_1028,Category_3,442.97,9.60
1029,Product_1029,Category_17,161.28,8.62
1030,Product_1030,Category_19,346.21,12.09
1031,Product_1031,Category_19,189.73,12.09
1032,Product_1032,Category_18,384.75,1.76
1033,Product_1033,Category_19,432.37,12.09
1034,Product_1034,Category_20,152.67,7.01
1035,Product_1035,Category_3,38.10,9.60
1036,Product_1036,Category_12,201.85,16.64
1037,Product_1037,Category_11,353.16,2.04
1038,Product_1038,Category_3,288.63,9.60
1039,Product_1039,Category_19,98.43,12.09
1040,Product_1040,Category_20,383.10,7.01
1041,Product_1041,Category_11,192.18,2.04
1042,Product_1042,Category_17,117.77,8.62
1043,Product_1043,Category_7,193.84,15.23
1044,Product_1044,Category_1,456.93,1.59
1045,Product_1045,Category_11,65.61,2.04
1046,Product_1046,Category_5,307.00,15.25
1047,Product_1047,Category_15,411.51,5.71
1048,Product_1048,Category_19,131.13,12.09
1049,Product_1049,Category_5,263.07,15.25
1050,Product_1050,Category_9,400.76,17.02
1051,Product_1051,Category_19,460.71,12.09
1052,Product_1052,Category_18,72.40,1.76
1053,Product_1053,Category_16,178.42,10.21
1054,Product_1054,Category_15,308.24,5.71
1055,Product_1055,Category_4,429.22,7.07
1056,Product_1056,Category_3,184.71,9.60
1057,Product_1057,Category_2,270.26,5.19
1058,Product_1058,Category_13,345.20,9.82
1059,Product_1059,Category_12,304.38,16.64
1060,Product_1060,Category_14,119.59,18.89
1061,Product_1061,Category_11,436.28,2.04
1062,Product_1062,Category_14,388.38,18.89
1063,Product_1063,Category_1,236.80,1.59
1064,Product_1064,Category_8,398.12,4.87
1065,Product_1065,Category_14,356.54,18.89
1066,Product_1066,Category_5,285.82,15.25
1067,Product_1067,Category_17,83.62,8.62
1068,Product_1068,Category_13,229.32,9.82
1069,Product_1069,Category_6,446.66,10.37
1070,Product_1070,Category_19,382.61,12.09
1071,Product_1071,Category_6,373.95,10.37
1072,Product_1072,Category_2,463.35,5.19
1073,Product_1073,Category_5,70.53,15.25
1074,Product_1074,Category_13,196.93,9.82
1075,Product_1075,Category_13,472.93,9.82
1076,Product_1076,Category_19,372.10,12.09
1077,Product_1077,Category_11,142.17,2.04
1078,Product_1078,Category_1,479.55,1.59
1079,Product_1079,Category_2,12.02,5.19
1080,Product_1080,Category_17,14.03,8.62
1081,Product_1081,Category_1,177.06,1.59
1082,Product_1082,Category_3,477.15,9.60
1083,Product_1083,Category_7,148.55,15.23
1084,Product_1084,Category_19,93.35,12.09
1085,Product_1085,Category_9,184.06,17.02
1086,Product_1086,Category_6,336.64,10.37
1087,Product_1087,Category_20,306.63,7.01
1088,Product_1088,Category_4,59.10,7.07
1089,Product_1089,Category_1,450.72,1.59
1090,Product_1090,Category_18,311.63,1.76
1091,Product_1091,Category_14,60.49,18.89
1092,Product_1092,Category_17,17.25,8.62
1093,Product_1093,Category_11,373.43,2.04
1094,Product_1094,Category_20,110.91,7.01
1095,Product_1095,Category_15,327.22,5.71
1096,Product_1096,Category_17,225.41,8.62
1097,Product_1097,Category_5,422.90,15.25
1098,Product_1098,Category_1,137.60,1.59
1099,Product_1099,Category_19,407.31,12.09
1100,Product_1100,Category_12,304.40,16.64
1101,Product_1101,Category_11,304.99,2.04
1102,Product_1102,Category_1,454.79,1.59
1103,Product_1103,Category_13,267.67,9.82
1104,Product_1104,Category_2,369.58,5.19
1105,Product_1105,Category_9,287.71,17.02
1106,Product_1106,Category_3,177.49,9.60
1107,Product_1107,Category_18,350.35,1.76
1108,Product_1108,Category_3,229.79,9.60
1109,Product_1109,Category_11,103.65,2.04
1110,Product_1110,Category_1,223.59,1.59
1111,Product_1111,Category_5,187.01,15.25
1112,Product_1112,Category_8,399.42,4.87
1113,Product_1113,Category_12,483.65,16.64
1114,Product_1114,Category_9,57.38,17.02
1115,Product_1115,Category_6,6.65,10.37
1116,Product_1116,Category_6,305.09,10.37
1117,Product_1117,Category_1,97.35,1.59
1118,Product_1118,Category_9,189.67,17.02
1119,Product_1119,Category_7,346.11,15.23
1120,Product_1120,Category_1,358.50,1.59
1121,Product_1121,Category_6,297.43,10.37
1122,Product_1122,Category_16,110.63,10.21
1123,Product_1123,Category_19,53.66,12.09
1124,Product_1124,Category_11,342.70,2.04
1125,Product_1125,Category_2,62.87,5.19
1126,Product_1126,Category_4,43.21,7.07
1127,Product_1127,Category_9,422.96,17.02
1128,Product_1128,Category_16,139.81,10.21
1129,Product_1129,Category_16,73.68,10.21
1130,Product_1130,Category_5,212.05,15.25
1131,Product_1131,Category_4,287.43,7.07
